,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-04-11,2.0,0.008333333333333333,0.1,0.0,2,0,20.0,20.0,20.0,22.88854166666667,32.0,18.9,2021,4,11,6,0,0,0,0,0,0,1,0.0,12.100000000000001,25.549999999999997,0.9499999999999997,56.583333333333336,13.458333333333336,17.3,7.9
2021-04-12,28.0,0.11666666666666665,0.4,0.0,11,0,20.0,20.0,20.0,24.86145833333333,43.0,19.1,2021,4,12,0,1,0,0,0,0,0,0,0.0,8.600000000000001,23.53,1.1333333333333333,60.666666666666664,15.150000000000004,18.8,10.4
2021-04-13,35.0,0.14583333333333334,0.4,0.0,12,0,20.0,20.0,20.0,27.28125,51.0,18.8,2021,4,13,1,0,1,0,0,0,0,0,0.0,0.7,7.7,1.3458333333333332,78.25,16.095833333333328,18.8,14.1
2021-04-14,38.0,0.15833333333333333,0.5,0.0,13,0,20.0,20.0,20.0,29.368750000000006,60.0,19.3,2021,4,14,2,0,0,1,0,0,0,0,17.0,0.0,4.52,2.0166666666666666,95.625,15.41666666666667,19.1,8.6
2021-04-15,30.0,0.12499999999999999,0.4,0.0,11,0,20.0,20.0,20.0,25.27916666666667,50.0,19.1,2021,4,15,3,0,0,0,1,0,0,0,0.0,10.200000000000001,25.500000000000004,1.2625000000000002,53.291666666666664,11.737499999999999,16.6,7.2
2021-04-16,32.0,0.13333333333333333,0.4,0.0,12,0,20.0,20.0,20.0,25.747916666666672,46.0,19.2,2021,4,16,4,0,0,0,0,1,0,0,0.0,3.6999999999999997,14.329999999999998,1.0000000000000002,64.25,14.50416666666667,18.0,10.3
2021-04-17,14.0,0.05833333333333333,0.2,0.0,10,0,20.0,20.0,20.0,27.94791666666667,58.0,18.5,2021,4,17,5,0,0,0,0,0,1,0,28.5,0.0,4.659999999999999,0.6,78.45833333333333,15.845833333333331,18.0,14.9
2021-04-18,2.0,0.008333333333333333,0.1,0.0,2,0,20.0,20.0,20.0,27.942708333333332,53.0,20.6,2021,4,18,6,0,0,0,0,0,0,1,24.0,12.5,27.07,3.1249999999999996,53.625,17.4125,22.9,13.7
2021-04-19,31.0,0.12916666666666668,0.4,0.0,11,0,20.0,20.0,20.0,24.448958333333334,39.0,19.1,2021,4,19,0,1,0,0,0,0,0,0,0.0,12.200000000000001,26.31,1.7416666666666665,39.25,16.812500000000004,21.1,12.1
2021-04-20,39.0,0.16249999999999998,0.5,0.0,12,0,20.0,20.0,20.0,25.193750000000005,40.0,19.5,2021,4,20,1,0,1,0,0,0,0,0,0.0,12.200000000000001,25.54000000000001,1.0166666666666668,51.583333333333336,18.48333333333333,23.9,11.6
2021-04-21,39.0,0.16249999999999998,0.5,0.0,12,0,20.0,20.0,20.0,24.521874999999998,39.0,19.3,2021,4,21,2,0,0,1,0,0,0,0,0.0,12.5,26.660000000000004,2.5041666666666664,37.125,20.320833333333333,26.2,15.6
2021-04-22,42.0,0.17500000000000002,0.5,0.0,11,0,20.0,20.0,20.0,22.71875,31.0,17.0,2021,4,22,3,0,0,0,1,0,0,0,0.0,7.499999999999999,22.65,3.0416666666666674,30.041666666666668,19.133333333333336,26.6,12.1
2021-04-23,36.0,0.15,0.4,0.0,13,0,20.0,20.0,20.0,24.18020833333333,37.0,19.0,2021,4,23,4,0,0,0,0,1,0,0,0.0,11.700000000000001,27.63,1.4208333333333334,52.083333333333336,15.137499999999998,19.5,9.9
2021-04-24,16.0,0.06666666666666667,0.2,0.0,11,0,20.0,20.0,20.0,24.833333333333332,39.0,18.9,2021,4,24,5,0,0,0,0,0,1,0,0.0,11.9,24.189999999999998,0.9916666666666666,56.583333333333336,16.812500000000004,21.9,11.4
2021-04-25,2.0,0.008333333333333333,0.1,0.0,2,0,20.0,20.0,20.0,25.671875,37.0,21.0,2021,4,25,6,0,0,0,0,0,0,1,0.0,4.8999999999999995,19.110000000000003,1.7583333333333335,60.125,17.854166666666668,24.1,12.2
2021-04-26,27.0,0.1125,0.4,0.0,10,0,20.0,20.0,20.0,22.325000000000003,31.0,18.0,2021,4,26,0,1,0,0,0,0,0,0,0.0,12.799999999999999,28.26,3.266666666666667,33.958333333333336,14.329166666666666,19.0,9.3
2021-04-27,43.0,0.1791666666666666,0.4,0.0,15,0,20.0,20.0,20.0,24.846874999999997,47.0,18.9,2021,4,27,1,0,1,0,0,0,0,0,0.0,9.599999999999998,24.540000000000003,1.2249999999999999,53.291666666666664,15.537500000000001,18.8,10.7
2021-04-28,45.0,0.18749999999999997,0.5,0.0,15,0,20.0,20.0,20.0,27.518750000000008,51.0,19.5,2021,4,28,2,0,0,1,0,0,0,0,0.0,6.6000000000000005,20.4,1.3541666666666667,62.666666666666664,18.775,22.6,12.9
2021-04-29,31.0,0.12916666666666665,0.4,0.0,11,0,20.0,20.0,20.0,29.33541666666667,66.0,17.2,2021,4,29,3,0,0,0,1,0,0,0,19.0,0.0,6.1000000000000005,1.5708333333333335,89.79166666666667,17.445833333333336,19.3,16.3
2021-04-30,46.0,0.19166666666666665,0.5,0.0,14,0,20.0,20.0,20.0,28.546875,53.0,19.7,2021,4,30,4,0,0,0,0,1,0,0,2.5,12.3,27.009999999999998,1.679166666666667,64.875,19.816666666666666,24.0,14.9
2021-05-01,20.0,0.08333333333333333,0.3,0.0,9,0,20.0,20.0,20.0,27.804166666666664,53.0,17.1,2021,5,1,5,0,0,0,0,0,1,0,5.0,7.3999999999999995,21.189999999999998,1.6416666666666666,72.66666666666667,18.599999999999994,22.5,15.0
2021-05-02,3.0,0.012500000000000002,0.1,0.0,3,0,20.0,20.0,20.0,28.401041666666668,49.0,21.4,2021,5,2,6,0,0,0,0,0,0,1,1.5,6.1000000000000005,20.740000000000002,2.1750000000000003,67.91666666666667,17.60833333333333,22.7,13.2
2021-05-03,22.0,0.09166666666666667,0.3,0.0,10,0,20.0,20.0,20.0,25.607291666666665,42.0,19.4,2021,5,3,0,1,0,0,0,0,0,0,0.0,8.4,23.7,1.8708333333333338,41.791666666666664,17.529166666666665,22.4,12.1
2021-05-04,35.0,0.14583333333333331,0.4,0.0,11,0,20.0,20.0,20.0,25.519791666666666,41.0,18.5,2021,5,4,1,0,1,0,0,0,0,0,0.0,11.8,25.579999999999995,0.7916666666666666,51.5,19.950000000000006,24.3,14.0
2021-05-05,36.0,0.15,0.4,0.0,11,0,20.0,20.0,20.0,27.99583333333334,60.0,17.5,2021,5,5,2,0,0,1,0,0,0,0,0.5,1.2,8.919999999999998,1.9374999999999998,71.375,19.212500000000006,21.9,16.7
2021-05-06,44.0,0.18333333333333332,0.5,0.0,13,0,20.0,20.0,20.0,29.034375,62.0,19.4,2021,5,6,3,0,0,0,1,0,0,0,0.5,8.2,18.61,1.4791666666666667,75.375,19.458333333333336,23.1,15.8
2021-05-07,42.0,0.17499999999999996,0.5,0.0,12,0,20.0,20.0,20.0,29.03645833333334,55.0,19.4,2021,5,7,4,0,0,0,0,1,0,0,1.0,0.6,6.7,0.6750000000000002,82.33333333333333,18.841666666666672,21.1,16.3
2021-05-08,42.0,0.17499999999999996,0.5,0.0,12,0,20.0,20.0,20.0,29.319791666666674,54.0,18.0,2021,5,8,5,0,0,0,0,0,1,0,0.0,7.3,21.08,0.8333333333333335,72.58333333333333,21.025000000000002,26.0,15.1
2021-05-09,2.0,0.008333333333333333,0.1,0.0,2,0,20.0,20.0,20.0,30.03645833333334,50.0,22.7,2021,5,9,6,0,0,0,0,0,0,1,0.0,6.8999999999999995,23.729999999999997,1.9124999999999996,56.125,23.829166666666662,28.9,19.8
2021-05-10,41.0,0.1708333333333333,0.5,0.0,11,0,20.0,20.0,20.0,27.81770833333334,47.0,19.6,2021,5,10,0,1,0,0,0,0,0,0,0.0,10.0,24.41,1.7374999999999998,42.416666666666664,21.333333333333332,26.3,16.5
2021-05-11,41.0,0.1708333333333333,0.4,0.0,12,0,20.0,20.0,20.0,27.990624999999998,49.0,19.8,2021,5,11,1,0,1,0,0,0,0,0,0.0,0.9,6.68,0.9541666666666667,57.833333333333336,18.5,19.4,17.7
2021-05-12,41.0,0.1708333333333333,0.5,0.0,13,0,20.0,20.0,20.0,27.521874999999998,47.0,19.2,2021,5,12,2,0,0,1,0,0,0,0,0.0,2.1,15.759999999999998,0.8291666666666669,55.958333333333336,18.804166666666667,21.6,16.2
2021-05-13,41.0,0.17083333333333336,0.5,0.0,11,0,20.0,20.0,20.0,29.69479166666667,56.0,19.1,2021,5,13,3,0,0,0,1,0,0,0,4.0,0.0,3.4099999999999997,1.5374999999999999,92.83333333333333,16.76666666666667,18.8,15.9
2021-05-14,53.0,0.21999999999999997,0.59,0.0,13,0,20.0,20.0,20.0,29.971875,62.0,19.1,2021,5,14,4,0,0,0,0,1,0,0,1.0,10.999999999999998,24.17,1.1083333333333336,77.79166666666667,21.94583333333333,27.4,16.6
2021-05-15,29.0,0.12083333333333336,0.4,0.0,12,0,20.0,20.0,20.0,29.636458333333334,59.0,17.4,2021,5,15,5,0,0,0,0,0,1,0,0.0,6.4,22.07,1.2791666666666668,72.0,22.137500000000003,26.0,19.5
2021-05-16,2.0,0.008333333333333333,0.1,0.0,2,0,20.0,20.0,20.0,30.5,52.0,22.7,2021,5,16,6,0,0,0,0,0,0,1,1.0,0.0,8.719999999999999,1.175,81.16666666666667,20.529166666666672,22.3,19.4
2021-05-17,58.0,0.2391666666666666,0.69,0.0,12,0,20.0,20.0,20.0,30.796874999999996,68.0,21.1,2021,5,17,0,1,0,0,0,0,0,0,0.0,0.0,5.19,2.0083333333333333,88.75,23.316666666666666,25.0,20.1
2021-05-18,51.0,0.21250000000000002,0.5,0.0,12,0,20.0,20.0,20.0,30.820833333333336,61.0,20.4,2021,5,18,1,0,1,0,0,0,0,0,1.0,0.0,3.749999999999999,1.0416666666666665,89.33333333333333,20.974999999999998,23.3,17.4
2021-05-19,46.0,0.19166666666666665,0.5,0.0,13,0,20.0,20.0,20.0,30.74895833333335,59.0,19.0,2021,5,19,2,0,0,1,0,0,0,0,7.5,0.0,2.86,0.5166666666666666,97.70833333333333,17.9,19.0,16.8
2021-05-20,46.0,0.19166666666666665,0.5,0.0,13,0,20.0,20.0,20.0,30.61145833333333,59.0,19.8,2021,5,20,3,0,0,0,1,0,0,0,1.5,0.0,9.03,0.4666666666666666,92.5,19.737500000000004,23.1,17.2
2021-05-21,59.0,0.2433333333333333,0.59,0.0,12,0,20.0,20.0,20.0,31.286458333333325,70.0,20.6,2021,5,21,4,0,0,0,0,1,0,0,2.0,0.2,7.359999999999999,1.770833333333333,92.625,21.829166666666666,25.1,17.4
2021-05-22,27.0,0.1125,0.4,0.0,11,0,20.0,20.0,20.0,30.589583333333334,64.0,19.0,2021,5,22,5,0,0,0,0,0,1,0,4.0,0.0,6.62,1.6666666666666667,82.0,20.487499999999997,23.5,17.6
2021-05-23,2.0,0.008333333333333333,0.1,0.0,2,0,20.0,20.0,20.0,31.59583333333333,56.0,22.5,2021,5,23,6,0,0,0,0,0,0,1,4.0,9.2,26.609999999999996,1.3791666666666664,77.54166666666667,20.383333333333333,24.5,15.9
2021-05-24,57.0,0.23499999999999996,0.69,0.0,12,0,20.0,20.0,20.0,29.97291666666666,56.0,20.3,2021,5,24,0,1,0,0,0,0,0,0,0.0,4.0,19.189999999999994,0.8999999999999998,65.375,23.070833333333336,28.6,18.6
2021-05-25,63.0,0.2595833333333333,0.69,0.0,13,0,20.0,20.0,20.0,29.482291666666665,57.0,20.1,2021,5,25,1,0,1,0,0,0,0,0,0.0,10.4,27.06,1.5250000000000001,65.625,23.525000000000002,30.4,18.4
2021-05-26,46.0,0.19166666666666665,0.5,0.0,12,0,20.0,20.0,20.0,28.73645833333333,49.0,19.9,2021,5,26,2,0,0,1,0,0,0,0,0.0,10.899999999999999,23.77,1.1833333333333331,61.083333333333336,22.441666666666666,26.6,19.2
2021-05-27,45.0,0.1875,0.5,0.0,12,0,20.0,20.0,20.0,29.991666666666674,57.0,20.2,2021,5,27,3,0,0,0,1,0,0,0,28.5,0.0,3.14,0.6500000000000001,92.58333333333333,17.9625,21.0,16.5
2021-05-28,53.0,0.22041666666666662,0.59,0.0,13,0,20.0,20.0,20.0,29.779166666666665,55.0,20.0,2021,5,28,4,0,0,0,0,1,0,0,0.0,3.7,17.609999999999996,0.8333333333333331,76.54166666666667,21.416666666666668,25.9,16.7
2021-05-29,45.0,0.1870833333333333,0.59,0.0,12,0,20.0,20.0,20.0,29.331250000000008,54.0,17.2,2021,5,29,5,0,0,0,0,0,1,0,0.0,5.5,16.67,1.1583333333333332,65.79166666666667,23.483333333333334,28.4,19.2
2021-05-30,2.0,0.008333333333333333,0.1,0.0,2,0,20.0,20.0,20.0,31.159375,52.0,23.5,2021,5,30,6,0,0,0,0,0,0,1,3.5,5.999999999999999,18.84,1.5583333333333333,71.54166666666667,22.041666666666668,26.2,19.0
2021-05-31,55.0,0.2270833333333333,0.59,0.0,12,0,20.0,20.0,20.0,29.95625,53.0,20.1,2021,5,31,0,1,0,0,0,0,0,0,0.5,6.8,24.27,0.8874999999999997,67.08333333333333,21.375,24.7,17.1
2021-06-01,53.0,0.21999999999999997,0.59,0.0,12,0,20.0,20.0,20.0,29.58645833333333,56.0,20.2,2021,6,1,1,0,1,0,0,0,0,0,5.0,9.0,25.870000000000005,1.1500000000000001,74.91666666666667,21.254166666666666,25.4,16.6
2021-06-02,54.0,0.22416666666666665,0.59,0.0,12,0,20.0,20.0,20.0,29.620833333333337,52.0,21.0,2021,6,2,2,0,0,1,0,0,0,0,0.0,2.5,15.240000000000002,1.1083333333333332,70.41666666666667,22.97083333333333,27.1,20.3
2021-06-03,62.0,0.2554166666666666,0.69,0.0,12,0,20.0,20.0,20.0,29.626041666666666,54.0,20.7,2021,6,3,3,0,0,0,1,0,0,0,0.5,6.3999999999999995,23.230000000000004,0.9791666666666665,71.79166666666667,22.925000000000008,26.0,20.2
2021-06-04,57.0,0.23625,0.69,0.0,13,0,20.0,20.0,20.0,30.899999999999995,60.0,20.6,2021,6,4,4,0,0,0,0,1,0,0,15.5,0.0,2.7499999999999996,1.8875000000000002,96.75,21.475000000000005,24.1,20.0
2021-06-05,62.0,0.25625000000000003,0.99,0.0,11,0,20.0,20.0,20.0,30.131249999999994,54.0,17.9,2021,6,5,5,0,0,0,0,0,1,0,0.0,1.0,18.39,0.5208333333333334,78.29166666666667,22.733333333333334,25.1,20.9
2021-06-06,2.0,0.008333333333333333,0.1,0.0,2,0,20.0,20.0,20.0,31.227083333333336,51.0,24.1,2021,6,6,6,0,0,0,0,0,0,1,0.5,0.6,9.1,0.5708333333333333,82.375,22.725000000000005,24.7,21.5
2021-06-07,99.0,0.40875,1.09,0.0,12,5,20.0,20.0,20.0,29.946874999999995,53.0,20.2,2021,6,7,0,1,0,0,0,0,0,0,0.0,4.4,15.889999999999999,0.7708333333333331,71.75,24.599999999999994,28.9,21.3
2021-06-08,112.0,0.46249999999999997,1.19,0.0,12,8,20.0,20.0,20.0,29.368750000000002,56.0,18.7,2021,6,8,1,0,1,0,0,0,0,0,0.5,8.8,22.349999999999998,1.0291666666666668,64.70833333333333,26.587499999999995,33.2,21.6
2021-06-09,113.0,0.4666666666666666,1.19,0.0,13,7,20.0,20.0,20.0,29.29583333333333,55.0,20.5,2021,6,9,2,0,0,1,0,0,0,0,0.0,13.6,28.67,1.2000000000000002,55.583333333333336,26.400000000000002,31.7,21.1
2021-06-10,97.0,0.40041666666666664,1.19,0.0,12,6,20.0,20.0,20.0,29.260416666666668,53.0,21.2,2021,6,10,3,0,0,0,1,0,0,0,0.0,13.799999999999999,28.590000000000003,0.8875000000000001,63.416666666666664,25.987499999999997,30.0,21.5
2021-06-11,110.0,0.4541666666666666,1.09,0.0,13,6,20.0,20.0,20.0,29.32291666666666,49.0,20.4,2021,6,11,4,0,0,0,0,1,0,0,0.0,9.9,24.169999999999998,1.1375,68.375,25.087500000000006,30.4,21.9
2021-06-12,92.0,0.37958333333333333,1.09,0.0,10,4,20.0,20.0,20.0,28.967708333333338,47.0,17.4,2021,6,12,5,0,0,0,0,0,1,0,0.0,7.1000000000000005,18.76,1.3458333333333332,72.91666666666667,24.633333333333336,28.8,21.4
2021-06-13,3.0,0.012500000000000002,0.1,0.0,3,0,20.0,20.0,20.0,30.803124999999994,48.0,24.8,2021,6,13,6,0,0,0,0,0,0,1,0.0,2.3,15.800000000000002,0.8083333333333336,68.41666666666667,25.629166666666666,29.6,22.7
2021-06-14,92.0,0.3795833333333334,1.09,0.0,10,1,20.0,20.0,20.0,30.1875,52.0,21.3,2021,6,14,0,1,0,0,0,0,0,0,5.0,0.0,9.24,0.49166666666666653,90.91666666666667,22.858333333333334,25.1,21.5
2021-06-15,111.0,0.4583333333333333,1.09,0.0,13,7,20.0,20.0,20.0,29.576041666666665,52.0,20.8,2021,6,15,1,0,1,0,0,0,0,0,3.5,5.1,21.64,0.8875000000000001,80.45833333333333,25.250000000000004,29.8,21.4
2021-06-16,98.0,0.4041666666666666,1.09,0.0,12,1,20.0,20.0,20.0,29.547916666666666,51.0,20.0,2021,6,16,2,0,0,1,0,0,0,0,55.0,0.0,8.11,0.9458333333333333,87.70833333333333,22.779166666666672,25.7,20.7
2021-06-17,102.0,0.42083333333333334,1.09,0.0,13,1,20.0,20.0,20.0,29.76145833333334,55.0,20.0,2021,6,17,3,0,0,0,1,0,0,0,1.5,4.1,16.110000000000003,1.820833333333333,77.66666666666667,22.287499999999998,25.2,19.7
2021-06-18,97.0,0.40041666666666664,1.09,0.0,11,3,20.0,20.0,20.0,29.553124999999998,50.0,21.3,2021,6,18,4,0,0,0,0,1,0,0,0.0,7.999999999999999,23.15,0.9583333333333331,69.20833333333333,24.091666666666665,27.3,19.6
2021-06-19,45.0,0.18583333333333332,0.59,0.0,10,0,20.0,20.0,20.0,30.316666666666666,68.0,18.5,2021,6,19,5,0,0,0,0,0,1,0,8.0,0.0,4.89,0.9041666666666667,94.45833333333333,20.9375,22.8,20.1
2021-06-20,3.0,0.012500000000000002,0.1,0.0,3,0,20.0,20.0,20.0,32.61770833333333,59.0,23.5,2021,6,20,6,0,0,0,0,0,0,1,10.0,1.9,12.540000000000001,1.879166666666667,86.54166666666667,23.650000000000006,27.7,19.8
2021-06-21,97.0,0.40041666666666664,1.09,0.0,10,5,20.0,20.0,20.0,30.386458333333337,56.0,21.0,2021,6,21,0,1,0,0,0,0,0,0,0.0,6.199999999999999,20.47,1.1208333333333333,72.75,23.904166666666665,27.6,20.8
2021-06-22,108.0,0.4458333333333333,1.09,0.0,13,4,20.0,20.0,20.0,29.678124999999998,51.0,20.3,2021,6,22,1,0,1,0,0,0,0,0,0.0,1.2999999999999998,18.2,0.5875,76.58333333333333,24.274999999999995,28.5,21.6
2021-06-23,100.0,0.4125000000000001,0.99,0.0,11,0,20.0,20.0,20.0,29.52708333333334,54.0,20.1,2021,6,23,2,0,0,1,0,0,0,0,26.0,0.5,7.45,0.8500000000000001,81.29166666666667,23.245833333333334,26.0,21.4
2021-06-24,104.0,0.4291666666666667,1.09,0.0,12,3,20.0,20.0,20.0,29.505208333333332,52.0,19.7,2021,6,24,3,0,0,0,1,0,0,0,20.5,2.5,15.750000000000002,0.9291666666666667,78.0,23.262500000000003,26.1,20.6
2021-06-25,106.0,0.4375,1.09,0.0,13,3,20.0,20.0,20.0,29.52083333333333,54.0,19.8,2021,6,25,4,0,0,0,0,1,0,0,4.5,1.0,15.28,0.7999999999999999,79.25,23.98333333333333,26.9,21.2
2021-06-26,89.0,0.3675,1.09,0.0,10,5,20.0,20.0,20.0,29.733333333333334,54.0,20.9,2021,6,26,5,0,0,0,0,0,1,0,0.0,3.8,16.060000000000002,0.4958333333333333,73.83333333333333,25.870833333333334,29.0,22.7
2021-06-27,2.0,0.008333333333333333,0.1,0.0,2,0,20.0,20.0,20.0,31.918749999999992,54.0,24.4,2021,6,27,6,0,0,0,0,0,0,1,0.0,0.4,9.809999999999999,0.8249999999999998,78.5,24.891666666666666,27.1,23.0
2021-06-28,102.0,0.42124999999999996,1.09,0.0,12,7,20.0,20.0,20.0,30.424999999999997,56.0,21.5,2021,6,28,0,1,0,0,0,0,0,0,0.0,7.499999999999999,20.740000000000006,1.1125000000000003,72.16666666666667,25.708333333333332,28.9,21.9
2021-06-29,103.0,0.425,1.09,0.0,12,4,20.0,20.0,20.0,30.296874999999996,56.0,19.6,2021,6,29,1,0,1,0,0,0,0,0,37.0,1.5,11.96,1.9999999999999998,89.33333333333333,22.850000000000005,27.9,19.5
2021-06-30,91.0,0.37499999999999994,0.89,0.0,13,0,20.0,20.0,20.0,29.947916666666668,53.0,19.6,2021,6,30,2,0,0,1,0,0,0,0,1.5,0.0,4.629999999999999,0.47500000000000003,91.29166666666667,21.512500000000003,23.6,19.3
2021-07-01,89.0,0.36666666666666664,0.89,0.0,13,0,20.0,20.0,20.0,29.849999999999998,61.0,19.2,2021,7,1,3,0,0,0,1,0,0,0,51.5,0.0,3.6899999999999995,0.47500000000000003,97.5,21.92083333333333,23.7,20.6
2021-07-02,64.0,0.26499999999999996,0.89,0.0,13,0,20.0,20.0,20.0,30.431249999999995,65.0,20.0,2021,7,2,4,0,0,0,0,1,0,0,55.0,0.0,2.1899999999999995,0.5541666666666667,100.0,21.745833333333326,22.5,21.0
2021-07-03,84.0,0.3466666666666667,1.09,0.0,11,1,20.0,20.0,20.0,31.567708333333332,64.0,18.1,2021,7,3,5,0,0,0,0,0,1,0,37.5,0.0,10.18,1.0416666666666667,92.66666666666667,22.71666666666667,25.8,21.2
2021-07-04,2.0,0.008333333333333333,0.1,0.0,2,0,20.0,20.0,20.0,33.09479166666666,62.0,23.8,2021,7,4,6,0,0,0,0,0,0,1,16.5,0.0,3.3800000000000003,0.5375,97.91666666666667,20.537499999999998,21.2,19.7
2021-07-05,91.0,0.37541666666666673,0.99,0.0,11,0,20.0,20.0,20.0,31.29374999999999,63.0,20.4,2021,7,5,0,1,0,0,0,0,0,0,2.5,0.4,9.48,0.7208333333333333,96.0,23.175,25.6,20.4
2021-07-06,110.0,0.45416666666666666,1.09,0.0,13,6,20.0,20.0,20.0,30.311458333333334,62.0,20.1,2021,7,6,1,0,1,0,0,0,0,0,0.0,0.0,9.28,0.45416666666666666,91.125,26.15416666666667,29.9,23.3
2021-07-07,111.0,0.4583333333333333,1.09,0.0,13,7,20.0,20.0,20.0,29.93229166666666,53.0,19.8,2021,7,7,2,0,0,1,0,0,0,0,0.5,1.8,13.66,0.8541666666666666,85.29166666666667,26.73333333333333,30.2,24.5
2021-07-08,104.0,0.4291666666666667,1.09,0.0,12,1,20.0,20.0,20.0,30.298958333333342,58.0,19.7,2021,7,8,3,0,0,0,1,0,0,0,7.5,0.0,3.76,0.7749999999999999,92.0,24.204166666666662,25.3,22.8
2021-07-09,104.0,0.4291666666666667,1.09,0.0,13,1,20.0,20.0,20.0,30.916666666666668,61.0,20.0,2021,7,9,4,0,0,0,0,1,0,0,6.5,0.0,3.3499999999999996,0.7333333333333334,99.70833333333333,24.275000000000002,25.7,22.8
2021-07-10,100.0,0.4129166666666666,1.19,0.0,11,7,20.0,20.0,20.0,30.63020833333334,57.0,20.9,2021,7,10,5,0,0,0,0,0,1,0,13.0,7.8999999999999995,24.280000000000005,0.9,85.66666666666667,28.15416666666667,33.5,24.1
2021-07-11,2.0,0.008333333333333333,0.1,0.0,2,0,20.0,20.0,20.0,33.60000000000001,62.0,24.7,2021,7,11,6,0,0,0,0,0,0,1,39.0,2.8000000000000003,16.23,0.6833333333333332,90.83333333333333,25.995833333333334,31.3,23.1
2021-07-12,110.0,0.4541666666666666,1.19,0.0,12,8,20.0,20.0,20.0,31.724999999999994,61.0,21.4,2021,7,12,0,1,0,0,0,0,0,0,0.5,8.1,21.72,0.9500000000000001,82.58333333333333,27.29166666666666,32.1,22.7
2021-07-13,111.0,0.45833333333333326,1.09,0.0,12,7,20.0,20.0,20.0,30.85208333333333,56.0,21.1,2021,7,13,1,0,1,0,0,0,0,0,0.0,1.7000000000000002,12.540000000000001,0.7958333333333333,81.20833333333333,26.90833333333333,30.2,24.8
2021-07-14,111.0,0.4583333333333333,1.09,0.0,13,6,20.0,20.0,20.0,30.515625,57.0,20.6,2021,7,14,2,0,0,1,0,0,0,0,5.5,0.1,9.870000000000001,0.7000000000000002,82.04166666666667,26.216666666666665,28.9,24.0
